,year,transmission,selling_price,engine,max_power,torque
7195,2016,1,1000000,1498,311,193
7196,2012,1,200000,1086,204,431
7197,2004,1,90000,796,178,398
7198,2012,1,330000,1396,295,224
7199,2009,1,200000,1248,239,43
7200,2018,1,420000,1198,250,173
7201,2009,1,260000,1248,239,178
7202,2016,1,590000,1197,260,48
7203,2015,1,545000,1248,242,178
7204,2011,1,210000,998,222,424
7205,2008,1,185000,1497,251,66
7206,2006,1,125000,998,222,424
7207,2014,1,280000,814,189,407
7209,2005,1,98000,998,222,424
7210,2009,1,100000,1405,231,90
7211,2013,1,250000,1461,210,139
7212,2010,1,750000,2982,115,318
7213,2007,1,160000,1991,55,296
7214,2013,0,509999,1582,59,275
7215,2009,1,95000,1396,183,416
7216,2014,1,525000,1582,60,274
7217,2017,1,278000,999,218,426
7218,1997,1,50000,796,170,388
7219,2011,1,254999,1199,239,161
7222,2018,1,950000,1248,287,193
7223,2007,1,229999,1497,251,66
7224,2009,1,600000,2494,5,187
7225,2017,1,330000,796,180,400
7226,2017,1,350000,998,220,424
7227,2016,1,560000,1199,242,25
7228,2017,1,440000,998,219,424
7229,2011,1,220000,998,216,424
7230,2017,1,750000,1248,243,178
7231,2015,1,800000,2179,74,311
7232,2007,1,59259,1396,187,412
7239,2015,1,750000,2523,205,162
7240,2019,1,780000,998,1,122
7241,2011,1,320000,1199,239,161
7242,2017,1,690000,1198,250,173
7243,2012,1,375000,1248,239,178
7244,2017,1,620000,1196,283,34
7245,2015,1,300000,1086,204,431
7246,2016,1,370000,1196,235,5
7247,2013,1,770000,2498,19,248
7248,2014,1,500000,1197,261,35
7249,2017,1,450000,1198,250,173
7250,2013,1,195000,1086,204,431
7251,2018,0,472000,998,218,424
7252,2014,1,250000,998,220,424
7253,2011,1,165000,936,194,123
7254,2018,1,525000,1248,289,174
7255,2003,1,145000,998,222,424
7256,2013,1,325000,1248,292,192
7257,2017,1,660000,1493,230,182
7258,2014,1,310000,1399,218,139
7259,2008,1,250000,2523,205,157
7260,2014,1,330000,1399,218,139
7261,2012,1,250000,1399,223,139
7262,2017,0,650000,1493,0,241
7263,2016,1,305000,998,220,424
7264,2015,1,600000,1248,287,193
7265,2015,1,280000,998,219,424
7266,2011,1,153000,1396,230,106
7267,2018,1,700000,1493,0,241
7268,2017,1,325000,799,186,405
7270,2006,1,155000,796,170,388
7271,2012,1,235000,998,222,424
7273,2016,1,500000,1197,259,41
7274,2004,1,120000,2523,205,157
7276,2016,0,675000,1498,13,260
7277,2014,1,950000,2494,3,188
7278,2018,1,1051000,2179,90,331
7279,2016,1,591000,1498,25,269
7280,2015,1,585000,1396,290,221
7281,2017,0,1025000,1497,41,115
7282,2014,1,450000,1248,242,178
7283,2014,1,484999,1396,290,221
7284,2018,1,650000,1498,311,193
7285,2014,1,434999,1248,243,178
7286,2011,1,195000,1399,223,139
7287,2019,1,1000000,1497,48,294
7288,2013,0,650000,1498,34,268
7289,2014,1,190000,936,191,109
7290,2013,1,409999,1248,243,178
7291,2016,0,1050000,1582,57,275
7292,2015,0,651000,1498,26,261
7293,2015,1,650000,1248,287,193
7294,2017,1,750000,1498,14,260
7295,2012,0,799000,1968,74,327
7296,2010,1,355000,1896,215,207
7297,2015,1,600000,1582,60,274
7298,2018,1,685000,1248,242,178
7299,2018,1,509999,1248,242,178
7300,2012,1,150000,796,174,398
7301,2017,1,650000,1248,239,178
7303,2012,1,675000,2179,74,311
7304,2018,0,319000,999,218,426
7305,2019,1,640000,1199,291,31
7306,2017,1,650000,1197,260,48
7307,2015,1,650000,1248,291,193
7308,2010,1,155000,796,174,398
7310,2008,1,175000,1248,246,178
7311,2014,1,375000,1120,230,132
7312,2014,1,430000,1120,230,137
7313,2008,1,65000,1396,187,412
7314,2009,1,150000,1495,304,64
7315,2019,1,620000,1197,261,46
7316,2013,1,250000,1596,319,117
7317,2011,1,275000,1248,239,43
7318,2013,1,454000,2499,234,147
7319,2017,1,600000,1493,0,241
7320,2011,1,400000,1598,14,260
7321,2007,1,180000,1461,213,140
7322,2016,1,750000,1248,287,193
7323,2016,1,500000,1197,259,41
7328,2015,1,1000000,1498,311,193
7329,2017,1,740000,1248,242,178
7330,2018,0,1290000,1498,26,261
7332,2020,1,775000,1197,261,35
7333,2017,1,695000,1461,271,194
7334,2018,0,730000,1197,261,58
7335,2016,0,1295000,2776,144,376
7336,2016,0,1160000,2999,100,313
7337,2017,0,3300000,1950,140,354
7339,2016,0,434999,998,219,424
7340,2018,0,4600000,2143,112,346
7342,2015,1,850000,1582,57,275
7343,2019,0,5800000,1995,139,348
7344,2014,1,520000,1498,311,193
7345,2018,1,650000,2489,302,215
7346,2011,1,430000,1248,239,178
7347,2013,1,360000,1396,292,221
7348,2013,1,350000,1396,292,221
7349,2016,1,791000,1248,287,193
7350,2015,1,950000,2494,3,191
7351,2019,1,690000,1248,242,178
7352,2017,1,860000,1582,57,272
7353,2012,1,371000,1248,239,178
7354,2008,1,45000,1405,223,100
7355,2006,1,55000,1399,223,135
7356,2011,1,240000,1598,14,260
7357,2014,1,495000,1248,242,178
7359,2015,1,671000,1199,289,31
7360,2017,1,693000,1248,242,178
7362,2016,1,802999,1498,311,193
7363,2017,1,890000,1497,40,115
7364,2015,1,495000,1248,242,178
7365,2018,0,545000,998,219,424
7366,2018,0,775000,1197,268,55
7367,2017,1,925000,1498,309,193
7369,2018,0,790000,1248,242,178
7370,2017,1,1789999,2393,82,317
7371,2017,1,620000,1197,259,41
7372,2016,1,375000,793,179,73
7374,2016,0,2450000,1968,135,350
7375,2014,1,850000,2179,74,311
7376,2017,0,750000,1197,259,41
7377,2018,1,775000,1197,259,41
7378,2008,1,260000,1248,246,178
7379,2013,0,2000000,1968,117,335
7381,2016,0,1300000,2179,74,311
7382,2017,1,380000,998,219,424
7383,2017,1,480000,1197,261,36
7384,2016,1,240000,796,180,400
7385,2014,1,500000,1396,21,92
7386,2015,1,420000,1197,269,41
7387,2011,1,130000,1399,223,139
7388,2012,1,110000,998,222,424
7389,2007,1,120000,796,178,398
7390,2017,0,700000,1248,243,178
7391,2018,1,550000,1248,243,178
7392,2014,1,190000,1405,229,95
7393,2018,1,665000,1364,219,144
7394,2014,1,445000,2489,302,215
7395,2012,1,340000,1396,291,219
7396,2009,1,330000,1991,77,314
7397,2012,1,270000,1248,291,192
7398,2015,0,1044999,2179,74,311
7399,2009,1,279000,1248,246,178
7401,2007,1,250000,1896,53,206
7402,2012,0,475000,1591,49,130
7403,2016,0,750000,1998,103,332
7404,2015,1,1250000,2477,126,351
7405,2014,1,250000,814,189,407
7406,2013,1,445000,1498,311,193
7407,2010,1,400000,1896,19,252
7408,2010,1,350000,1396,295,224
7409,2012,1,295000,1598,12,260
7410,2018,1,600000,1197,259,41
7411,2018,1,1650000,2393,82,317
7412,2012,1,100000,796,170,388
7413,2018,1,690000,1194,306,67
7414,2018,1,710000,1197,260,48
7415,2018,1,350000,998,224,427
7416,2012,1,220000,998,222,424
7417,2019,1,700000,999,233,434
7418,2013,1,198000,814,189,407
7419,2011,1,350000,1396,295,224
7420,2011,1,210000,1396,230,106
7421,2011,1,210000,1396,228,106
7423,2014,1,375000,1248,240,178
7424,2012,1,380000,1298,278,50
7425,2010,1,360000,1497,42,116
7426,2015,1,944999,2179,74,311
7427,2016,1,620000,2499,234,147
7428,2018,1,780000,1364,220,144
7429,2020,1,445000,1197,259,41
7430,2018,0,575000,1197,261,36
7431,2018,1,975000,1248,287,193
7432,2019,1,450000,1199,273,49
7434,2017,1,495000,1498,317,212
7435,2013,1,830000,2494,0,191
7436,2012,1,800000,2179,74,311
7438,2013,1,300000,1248,240,178
7439,2003,1,200000,2179,45,287
7440,2017,1,480000,1198,283,16
7441,2017,1,950000,1498,311,193
7442,2017,1,840000,1497,40,115
7443,2017,1,800000,1582,57,275
7444,2017,1,750000,1498,26,261
7445,2017,1,254999,814,189,407
7446,2016,1,725000,1248,287,193
7447,2016,0,1859000,2143,65,292
7448,2012,1,145000,1199,254,15
7449,2018,1,750000,1198,25,143
7450,2017,0,655000,1498,24,261
7451,2011,1,210000,1399,223,139
7452,2011,1,450000,1497,42,116
7455,2015,1,580000,1498,317,212
7456,2019,1,430000,1086,223,440
7457,2012,1,155000,1396,228,106
7458,2017,1,240000,999,218,426
7459,2016,1,540000,1496,290,88
7460,2013,1,250000,1396,228,95
7461,2012,1,260000,1396,228,106
7462,2011,1,550000,2179,45,287
7463,2014,1,550000,999,54,142
7464,2015,1,600000,1461,23,249
7465,2017,1,550000,1498,317,212
7466,2011,1,370000,2523,205,157
7467,2008,1,250000,1086,224,436
7468,2005,1,125000,796,178,398
7469,2010,1,200000,1405,231,90
7490,2018,1,700000,1196,283,34
7492,2020,1,500000,1086,225,437
7493,2007,1,125000,796,170,388
7494,2015,1,690000,1461,271,194
7495,2017,1,1550000,1956,112,324
7496,2013,1,170000,1193,214,0
7497,2010,1,275000,1248,298,202
7498,2007,1,500000,2494,5,187
7499,2013,1,950000,1968,71,303
7500,2019,1,802999,1248,243,178
7501,2013,1,470000,1248,242,178
7502,2015,1,300000,799,186,405
7503,2014,1,600000,1461,23,249
7504,2013,1,275000,1399,226,139
7505,2018,1,700000,1198,250,173
7506,2014,0,3250000,2987,158,393
7507,2020,1,800000,1498,27,261
7508,2014,0,2200000,1968,117,335
7509,2007,1,245000,1493,28,250
7510,2010,1,310000,1493,28,250
7511,2007,1,245000,1493,28,250
7512,2011,1,450000,1198,239,27
7513,2013,0,850000,1968,69,303
7514,2004,0,325000,2354,89,213
7515,2013,1,409999,1248,242,178
7516,2018,0,5500000,1969,154,370
7517,2015,1,1000000,1582,57,275
7518,2016,1,590000,1120,231,159
7519,2019,1,1200000,1461,25,242
7520,2008,1,175000,1399,223,135
7521,2011,1,300000,1991,55,296
7522,2017,0,2175000,2755,116,328
7523,2019,1,1110000,1498,309,193
7524,2000,1,150000,1998,223,63
7525,2013,1,325000,1598,14,260
7526,2010,1,325000,1399,223,135
7527,2008,1,280000,1497,251,66
7529,2016,1,765000,1498,311,193
7530,2014,1,640000,1498,311,193
7531,2007,1,65000,1396,183,416
7532,2007,1,195000,1896,215,207
7533,2017,1,295000,796,180,400
7534,2012,1,625000,1248,242,178
7535,2009,1,160000,998,222,424
7536,2015,1,330000,998,219,424
7537,2010,1,180000,1196,230,7
7540,2011,1,300000,1086,224,436
7570,2016,1,650000,1197,268,55
7571,2015,1,380000,1461,213,139
7572,2014,1,360000,1193,289,105
7573,2012,1,385000,1598,12,129
7574,2012,1,590000,1582,60,274
7575,2013,1,750000,2179,74,311
7576,2011,1,254999,1248,246,185
7577,2015,1,499000,1197,261,35
7578,2018,0,730000,1248,243,178
7579,2016,1,650000,1498,311,193
7580,2012,1,220000,1461,207,139
7583,2006,1,100000,1405,203,62
7584,2004,1,110000,1599,304,65
7585,2009,1,152000,1405,231,90
7597,2014,1,415000,1197,260,48
7598,2015,1,475000,1197,259,41
7599,2017,1,525000,1197,259,41
7600,2015,1,365000,1197,259,41
7601,2011,1,375000,1248,242,178
7602,2018,1,765000,1248,243,178
7603,2019,1,770000,1248,243,178
7604,2018,1,350000,799,186,405
7605,2015,1,875000,1997,45,284
7606,2014,1,780000,2179,74,311
7607,2018,1,990000,1248,287,193
7608,2019,1,800000,1248,243,178
7609,2012,1,350000,1582,60,274
7610,2013,1,325000,1199,239,161
7611,2013,1,360000,1199,239,161
7612,2010,1,148000,998,222,424
7613,2017,1,670000,1248,242,178
7614,2014,1,430999,1364,219,144
7615,2017,1,260000,796,167,388
7616,2012,1,70000,624,171,380
7617,2019,1,300000,999,218,426
7618,2011,1,150000,2498,31,277
7619,2010,1,260000,1399,223,139
7620,2012,1,320000,1248,239,178
7621,2018,1,700000,1198,25,143
7622,2012,1,415000,1198,239,27
7623,2008,1,260000,1248,246,178
7624,2011,1,70000,624,168,372
7625,2015,1,515000,1197,253,9
7626,2016,1,803999,1582,57,275
7627,2007,1,275000,1896,53,206
7628,2017,1,934000,1498,310,199
7629,2007,1,210000,1399,223,135
7630,2014,1,1050000,2494,3,191
7631,2011,1,650000,2499,255,186
7632,2012,1,550000,1998,103,339
7633,2010,1,285000,2499,255,186
7634,2015,1,700000,1199,289,31
7635,2016,1,525000,1197,262,50
7636,2011,1,250000,1196,235,5
7637,2015,1,575000,1248,242,178
7638,2018,1,540000,1047,228,106
7639,2012,1,560000,1373,302,85
7640,2012,1,380000,1598,14,260
7641,2011,1,240000,1196,230,7
7642,2012,1,300000,995,201,422
7643,2018,1,280000,799,188,405
7644,2011,1,350000,1248,239,43
7645,2014,1,110000,1405,230,94
7646,2018,1,980000,1497,25,278
7647,2018,1,969999,1497,25,278
7648,2016,1,357000,1198,250,173
7649,2014,1,280000,1405,230,94
7650,2012,1,430000,2523,204,182
7652,2015,1,250000,796,180,400
7653,2016,1,525000,1248,236,148
7654,2018,1,500000,1199,274,49
7655,2019,1,1000000,2179,45,284
7656,2017,1,316000,796,180,400
7657,2018,1,350000,796,180,400
7658,2018,1,950000,1497,25,278
7659,2005,1,45000,796,170,388
7660,2013,1,475000,2523,204,182
7661,2020,0,3200000,2755,118,365
7662,2016,1,600000,1493,0,241
7663,2014,1,430000,1598,8,129
7664,2015,1,965000,1582,57,275
7667,2013,1,700000,1248,292,193
7668,2012,1,250000,1248,240,178
7669,2013,1,680000,1248,292,193
7670,2018,0,500000,1199,274,49
7671,2013,1,420000,1197,261,36
7672,2017,1,290000,998,220,424
7673,2017,1,750000,1248,243,178
7674,2015,1,300000,1196,235,5
7675,2011,1,250000,1248,239,43
7678,2007,1,100000,1061,218,415
7679,2007,1,100000,1061,208,413
7680,2013,1,550000,1248,291,193
7681,2012,1,341000,1248,239,178
7682,2017,1,600000,1186,241,170
7683,2014,1,650000,1498,311,193
7684,2008,1,75527,995,205,422
7688,2014,1,500000,1197,260,48
7689,2017,1,550000,1197,268,55
7690,2015,1,475000,1248,242,178
7691,2006,1,65000,998,222,424
7692,2015,1,425000,1120,231,159
7693,2012,1,476999,1364,284,201
7694,2011,1,150000,995,203,422
7695,2011,1,225000,796,178,398
7696,2010,1,190000,796,178,398
7697,2003,1,100000,796,178,398
7698,2011,1,400000,2523,205,157
7700,2016,0,1350000,1997,91,181
7704,2018,1,900000,2498,19,248
7712,2017,1,969999,2179,84,300
7714,2016,0,475000,1197,261,36
7717,2019,1,740000,1493,230,182
7718,2018,1,400000,1198,262,54
7719,2018,1,430000,998,219,424
7720,2019,1,1132000,1197,28,195
7721,2017,1,352000,998,222,424
7722,2016,1,252999,1199,274,49
7723,2012,1,80000,995,204,422
7724,2015,1,313000,998,220,424
7725,2014,1,380000,1197,261,35
7726,2018,1,350000,799,186,405
7727,2016,1,600000,1461,271,193
7728,2011,1,88000,1248,295,192
7729,2008,1,160000,796,168,390
7731,2014,1,290000,1197,253,33
7732,2014,1,650000,2179,45,284
7733,2015,1,380000,1196,202,417
7734,2014,1,180000,814,189,407
7735,2008,1,75000,796,170,388
7736,2012,1,132000,2179,69,302
7737,2010,1,110000,1199,254,15
7738,2018,1,390000,998,220,424
7739,2015,1,550000,1197,260,48
7741,2008,1,70000,796,170,388
7742,2013,1,275000,814,189,407
7743,2009,1,250000,1586,18,112
7746,2017,1,1250000,2499,64,306
7747,2014,0,1500000,1968,81,303
7750,2014,0,325000,998,219,424
7751,2019,0,1150000,998,44,146
7752,2018,0,655000,1197,259,41
7753,2019,1,890000,2523,205,162
7754,2018,1,525000,1197,259,41
7759,2017,1,675000,1497,42,116
7760,2018,1,745000,1248,287,193
7761,2018,1,835000,1248,287,193
7763,2018,1,725000,1248,287,193
7764,2017,1,620000,1197,259,41
7765,1998,1,58000,993,200,411
7786,2017,1,350000,799,186,405
7787,2018,1,400000,1199,274,49
7788,2017,1,400000,998,219,424
7792,2016,0,1750000,2982,109,330
7793,2017,1,550000,1186,241,171
7794,2015,1,550000,1248,287,193
7795,2013,1,375000,1248,242,178
7796,2015,1,391000,1120,231,159
7797,2015,0,2051000,2143,65,292
7798,2014,1,525000,2179,83,300
7799,2007,1,212000,1493,28,250
7800,2011,1,221000,936,194,123
7801,2010,1,265000,1248,298,202
7802,2013,1,399000,1461,276,196
7803,2008,1,175000,1493,28,250
7804,2011,1,411000,1598,12,260
7805,2011,1,365000,1598,14,260
7806,2009,0,975000,1995,135,348
7807,2015,1,499000,1461,276,196
7808,2014,0,2575000,2987,158,393
7809,2009,1,145000,995,203,422
7810,2011,1,200000,1405,231,90
7811,2014,0,1200000,1968,117,335
7812,2016,1,280000,998,224,427
7813,2011,0,450000,2179,45,287
7814,2006,1,150000,1497,251,66
7815,2017,1,600000,1497,40,115
7816,2016,1,275000,799,186,405
7817,2010,1,110000,1248,295,192
7818,2012,1,500000,2179,74,311
7819,2012,1,700000,2179,74,311
7820,2012,0,900000,1995,128,338
7821,2005,1,150000,998,222,424
7822,2013,1,275000,1498,308,89
7823,2014,1,455000,1248,242,178
7824,2015,1,900000,1582,57,275
7825,2014,1,455000,1248,242,178
7826,2017,1,650000,1498,311,193
7827,2018,1,551000,1197,261,36
7828,2017,1,650000,1498,24,261
7829,2015,1,600000,1197,260,48
7830,2013,1,235000,796,180,400
7831,2018,1,800000,1498,294,198
7832,2016,1,1050000,1582,57,275
7833,2012,1,45000,624,172,380
7834,2013,0,450000,1591,49,130
7835,2014,1,391000,1498,292,237
7836,2013,1,380000,1248,238,148
7837,2010,1,170000,1061,218,415
7877,2017,0,990000,1591,49,127
7878,2012,1,370000,1248,242,178
7879,2014,1,300000,1199,264,14
7880,2012,1,250000,814,189,407
7881,2017,1,700000,1498,317,212
7882,2017,1,600000,1498,317,212
7883,2018,1,925000,1498,310,199
7884,2016,1,700000,1396,290,227
7885,2018,1,700000,998,1,122
7886,2007,1,185000,1248,246,178
7887,2015,1,434999,2956,273,257
7888,2017,1,400000,1196,283,34
7889,2011,1,180000,1399,223,139
7890,2015,1,600000,1248,242,178
7891,2014,1,320000,1364,221,144
7892,2016,1,1689999,2393,82,317
7893,2011,0,250000,1598,14,129
7894,2019,1,650000,1199,272,49
7895,2009,1,340000,1798,68,150
7896,2008,1,200000,1995,182,13
7897,2017,1,869999,1248,287,193
7898,2017,1,795000,1248,287,193
7899,2017,1,869999,1248,287,193
7900,2010,1,200000,1248,239,178
7901,2017,1,800000,1582,57,275
7902,2014,1,1100000,2494,3,191
7903,2008,1,114999,796,178,398
7904,2013,1,500000,1248,291,193
7905,2014,1,700000,1248,242,178
7906,2016,0,1516000,2755,116,328
7907,2016,1,200000,799,188,405
7908,2015,1,450000,1198,281,16
7909,2018,1,850000,1497,25,278
7910,2019,1,359000,1196,235,5
7911,2017,1,320000,799,186,405
7912,2009,1,110000,1193,214,6
7913,2011,1,209000,1196,235,5
7914,2010,1,169000,1368,295,57
7915,2014,1,400000,1120,230,137
7916,2014,1,600000,1396,290,221
7917,2017,1,350000,1196,235,5
7918,2018,1,990000,1498,315,199
7919,2011,0,1600000,2143,148,375
7920,2017,1,1400000,2179,91,348
7921,2017,0,745000,1197,268,55
7922,2018,0,2800000,1968,85,316
7923,2015,1,500000,1248,242,178
7924,2019,0,540000,1197,259,41
7925,2016,1,1850000,2393,82,317
7926,2017,1,600000,1248,242,174
7927,2018,1,690000,1194,305,67
7928,2016,1,630000,1248,242,178
7929,2018,1,640000,1197,261,36
7930,2019,0,5500000,1969,139,345
7931,2016,0,2100000,2198,96,342
7932,2016,1,500000,1197,259,41
7933,2017,1,310000,796,180,400
7934,2015,1,600000,1493,0,241
7935,1999,1,40000,796,170,388
7936,2018,1,620000,1186,241,171
7937,2018,1,760000,1248,242,178
7938,2018,1,1200000,1582,57,272
7940,2012,1,300000,1197,253,33
7941,2019,1,500000,1199,274,49
7942,2012,1,120000,1199,254,15
7943,2017,1,350000,814,189,407
7944,2016,1,350000,1198,262,54
7947,2013,1,550000,1493,34,255
7948,2016,1,675000,1248,287,193
7949,2015,1,1400000,2494,3,191
7950,2017,1,625000,1197,259,41
7951,2018,1,1220000,1591,49,127
7952,2019,0,475000,998,218,425
7953,2014,1,550000,1498,315,210
7954,2012,1,320000,1197,279,50
7955,2014,1,530000,1248,242,178
7956,2018,1,300000,796,180,400
7957,2018,1,1180000,1497,41,115
7958,2000,1,45957,796,178,398
7959,2012,1,190000,814,189,407
7960,2014,1,730000,1582,60,274
7961,2015,1,530000,1248,242,178
7962,2019,1,530000,1196,283,34
7963,2018,1,1265000,1461,23,242
7964,2019,1,1025000,1248,288,193
7965,2009,1,130000,796,178,398
7966,2017,1,735000,1493,0,241
7967,2011,0,1500000,1995,128,337
7968,2007,1,120000,1086,205,421
7989,2017,1,470000,1197,262,50
7990,2014,1,250000,1396,229,106
7991,2013,1,430000,1373,302,85
7992,2012,1,550000,1248,291,193
7993,2015,1,500000,1197,270,55
7994,2008,1,240000,1497,251,66
7995,2008,1,170000,1298,286,21
7997,2016,1,252000,796,180,400
7998,2017,1,270000,796,180,400
7999,2004,1,100000,796,178,398
8000,2015,1,350000,998,219,424
8001,2011,1,240000,1388,223,135
8002,2016,1,620000,1461,271,194
8003,2011,0,600000,1997,66,179
8004,2016,1,650000,1499,315,212
8005,2018,1,950000,1582,57,272
8006,2017,1,660000,1248,242,178
8007,2012,1,360000,1396,291,220
8008,2017,1,382000,998,222,424
8010,2011,1,270000,1086,224,436
8011,2015,1,650000,1396,290,221
8012,2011,1,200000,1399,223,139
8013,2015,1,400000,793,179,73
8014,2012,1,416000,1248,242,178
8015,2018,1,750000,1248,242,178
8016,2013,1,190000,1248,242,174
8017,2008,1,60000,1396,183,416
8018,2006,1,300000,2179,71,302
8019,2013,1,300000,998,222,424
8020,2007,1,65000,1396,187,412
8021,2012,1,270000,1399,218,139
8022,2014,1,600000,2523,204,182
8023,2011,0,1200000,2199,141,364
8024,2012,1,195000,814,189,407
8025,1998,1,35000,796,170,388
8026,2008,1,100000,1396,228,95
8027,2012,1,220000,1197,253,32
8028,2016,1,320000,796,180,400
8029,2014,1,240000,1199,248,12
8030,2014,1,275000,2956,273,257
8031,2014,1,275000,1248,238,148
8032,2011,1,130000,1172,213,429
8033,2012,1,450000,1582,60,274
8034,2015,1,600000,1461,23,249
8035,2018,1,310000,796,180,400
8036,2018,1,432000,998,219,424
8037,2012,1,175000,1405,230,94
8038,2016,1,770000,1248,287,193
8039,2011,1,135000,998,222,424
8040,2018,1,680000,1186,241,170
8041,2007,1,90000,1061,218,415
8042,1997,1,300000,1298,255,8
8043,2007,1,100000,1150,247,17
8044,2006,1,120000,796,178,398
8045,2017,0,750000,1461,25,245
8046,2017,1,525000,1498,311,193
8047,2015,1,649000,1497,40,115
8048,2010,1,210000,1198,242,27
8049,2016,1,526000,1199,289,31
8050,2016,1,599000,1496,46,121
8051,2015,1,500000,1497,40,115
8052,2012,0,750000,2354,97,216
8053,2011,1,325000,1497,41,115
8054,2016,1,575000,1497,40,115
8055,2012,1,245000,1198,283,16
8056,2016,1,625000,1497,40,115
8057,2013,0,580000,2354,125,228
8058,2017,0,1689999,1798,124,258
8059,2018,1,1175000,1591,49,127
8060,2015,1,575000,1497,40,115
8061,2017,1,600000,1197,255,19
8062,2016,1,750000,1497,40,115
8063,2016,0,890000,1591,49,125
8064,2015,1,600000,1497,40,115
8065,2010,1,114999,995,203,422
8066,2010,1,140000,995,203,422
